customer_id,signup_date,segment,acquisition_channel,initial_plan,initial_mrr,churn_date,upgraded_plan,final_mrr,cac
386,2023-10-01,SMB,Partner,Growth,99,,,99,252.35
387,2023-03-01,Enterprise,Paid Search,Starter,29,,,29,366.76
388,2024-06-01,Mid-Market,Organic,Starter,29,,,29,64.25
389,2023-09-01,SMB,Paid Search,Starter,29,,,29,442.2
390,2023-11-01,Enterprise,Referral,Starter,29,,,29,82.74
391,2024-07-01,SMB,Paid Search,Scale,299,2024-10-01,,0,493.34
392,2023-06-01,SMB,Referral,Starter,29,,Growth,99,85.92
393,2024-11-01,SMB,Paid Search,Starter,29,,,29,393.35
394,2024-06-01,SMB,Paid Search,Starter,29,,,29,477.33
395,2023-03-01,Mid-Market,Organic,Growth,99,2023-12-01,,0,61.48
396,2024-10-01,SMB,Organic,Starter,29,,,29,58.61
397,2024-07-01,Mid-Market,Organic,Scale,299,2024-09-01,,0,61.07
398,2023-08-01,SMB,Organic,Growth,99,2024-11-01,,0,65.21
399,2023-11-01,SMB,Paid Search,Starter,29,,,29,350.01
400,2023-06-01,SMB,Organic,Scale,299,2024-10-01,,0,56.01
401,2023-06-01,Mid-Market,Referral,Starter,29,2024-01-01,,0,102.98
402,2024-06-01,SMB,Paid Search,Starter,29,,Growth,99,459.06
403,2023-10-01,SMB,Paid Search,Scale,299,2024-07-01,,0,348.39
404,2024-09-01,SMB,Organic,Growth,99,,,99,59.05
405,2023-12-01,Enterprise,Partner,Growth,99,,,99,276.95
406,2023-05-01,SMB,Organic,Enterprise,799,2023-07-01,,0,67.03
407,2023-02-01,Mid-Market,Paid Search,Growth,99,,,99,360.16
408,2024-10-01,SMB,Referral,Scale,299,,Enterprise,799,77.22
409,2024-02-01,Mid-Market,Paid Search,Scale,299,2024-04-01,,0,460.59
410,2024-06-01,SMB,Outbound Sales,Growth,99,,,99,1613.06
411,2024-11-01,SMB,Referral,Starter,29,,,29,86.04
412,2024-09-01,SMB,Partner,Enterprise,799,,,799,343.62
413,2024-11-01,SMB,Referral,Starter,29,,,29,86.33
414,2024-07-01,Mid-Market,Organic,Starter,29,,,29,63.76
415,2024-05-01,SMB,Organic,Starter,29,,,29,59.68
416,2023-02-01,Mid-Market,Paid Search,Starter,29,,Growth,99,460.86
417,2023-05-01,Mid-Market,Partner,Growth,99,2023-09-01,,0,246.86
418,2023-11-01,Mid-Market,Organic,Scale,299,2024-06-01,,0,61.19
419,2024-03-01,Mid-Market,Paid Search,Growth,99,,,99,503.73
420,2023-11-01,SMB,Paid Search,Growth,99,2024-01-01,,0,462.27
421,2024-09-01,Enterprise,Referral,Growth,99,,,99,80.29
422,2024-02-01,SMB,Referral,Growth,99,2024-09-01,,0,83.0
423,2023-12-01,SMB,Organic,Starter,29,2024-04-01,,0,64.54
424,2024-05-01,SMB,Paid Search,Starter,29,2024-10-01,,0,361.02
425,2024-10-01,SMB,Outbound Sales,Starter,29,,,29,1083.83
426,2023-02-01,SMB,Outbound Sales,Growth,99,2024-03-01,,0,1497.34
427,2023-05-01,Mid-Market,Paid Search,Scale,299,,,299,436.71
428,2024-04-01,SMB,Paid Search,Starter,29,2024-12-01,,0,449.05
429,2024-09-01,Enterprise,Outbound Sales,Growth,99,,,99,1091.93
430,2023-12-01,SMB,Organic,Enterprise,799,,,799,57.09
431,2023-11-01,SMB,Paid Search,Starter,29,2024-12-01,,0,425.34
432,2024-04-01,SMB,Outbound Sales,Starter,29,,,29,1456.83
433,2023-09-01,SMB,Referral,Starter,29,,,29,102.4
434,2024-02-01,SMB,Paid Search,Growth,99,,,99,384.14
435,2023-07-01,SMB,Referral,Growth,99,,,99,104.65
436,2024-04-01,SMB,Referral,Growth,99,,,99,96.2
437,2024-01-01,Mid-Market,Organic,Starter,29,,,29,57.56
438,2024-04-01,Enterprise,Organic,Starter,29,,,29,63.88
439,2023-07-01,SMB,Partner,Growth,99,,,99,319.33
440,2024-02-01,SMB,Referral,Growth,99,2024-11-01,,0,79.69
441,2024-11-01,SMB,Referral,Scale,299,,,299,72.22
442,2023-12-01,Enterprise,Partner,Growth,99,,,99,254.71
443,2023-08-01,SMB,Referral,Growth,99,2023-10-01,,0,106.38
444,2023-06-01,SMB,Organic,Starter,29,2024-10-01,,0,68.6
445,2023-03-01,Mid-Market,Partner,Scale,299,,,299,260.69
446,2023-11-01,SMB,Paid Search,Scale,299,,,299,446.79
447,2023-01-01,SMB,Paid Search,Starter,29,2023-02-01,,0,489.92
448,2024-05-01,Mid-Market,Partner,Starter,29,,,29,349.93
449,2024-11-01,SMB,Paid Search,Growth,99,,,99,430.82
450,2024-08-01,Enterprise,Organic,Starter,29,,,29,65.36
451,2024-01-01,SMB,Outbound Sales,Starter,29,,,29,1292.79
452,2023-11-01,SMB,Paid Search,Growth,99,,,99,348.12
453,2023-06-01,SMB,Outbound Sales,Growth,99,,,99,1365.53
454,2024-03-01,Mid-Market,Paid Search,Starter,29,,,29,389.45
455,2023-01-01,SMB,Organic,Growth,99,2024-11-01,,0,57.77
456,2023-07-01,Mid-Market,Paid Search,Starter,29,2024-06-01,,0,365.21
457,2023-07-01,SMB,Organic,Starter,29,,,29,65.64
458,2024-05-01,Mid-Market,Paid Search,Growth,99,2024-08-01,,0,495.31
459,2023-11-01,SMB,Paid Search,Enterprise,799,2024-01-01,,0,453.72
460,2023-02-01,Mid-Market,Outbound Sales,Starter,29,,,29,1345.83
461,2023-04-01,Enterprise,Organic,Starter,29,,,29,58.06
462,2023-01-01,Mid-Market,Paid Search,Starter,29,,,29,428.57
463,2023-12-01,Enterprise,Partner,Growth,99,,,99,318.15
464,2024-09-01,Mid-Market,Referral,Starter,29,,,29,76.56
465,2024-11-01,Mid-Market,Paid Search,Starter,29,,,29,468.83
466,2024-07-01,SMB,Referral,Starter,29,,Growth,99,72.19
467,2023-09-01,Mid-Market,Organic,Starter,29,2024-09-01,,0,68.28
468,2023-01-01,SMB,Organic,Starter,29,2024-02-01,,0,60.06
469,2024-06-01,SMB,Paid Search,Starter,29,2024-09-01,,0,409.01
470,2024-05-01,Mid-Market,Organic,Starter,29,,,29,50.9
471,2023-06-01,Enterprise,Paid Search,Starter,29,,,29,434.15
472,2024-04-01,Mid-Market,Outbound Sales,Starter,29,2024-07-01,,0,1128.07
473,2023-02-01,Enterprise,Paid Search,Starter,29,,,29,481.48
474,2024-08-01,SMB,Paid Search,Scale,299,,,299,386.78
475,2023-08-01,SMB,Partner,Starter,29,2024-05-01,,0,260.71
476,2023-11-01,Mid-Market,Organic,Scale,299,2024-01-01,,0,54.03
477,2023-12-01,SMB,Paid Search,Growth,99,2024-03-01,,0,425.57
478,2024-04-01,SMB,Organic,Starter,29,2024-11-01,,0,61.44
479,2024-02-01,SMB,Paid Search,Growth,99,,,99,392.86
480,2023-09-01,Enterprise,Organic,Starter,29,,,29,66.92
481,2024-02-01,SMB,Organic,Growth,99,2024-06-01,,0,57.07
482,2024-11-01,SMB,Organic,Growth,99,,,99,58.5
483,2024-05-01,SMB,Paid Search,Growth,99,2024-08-01,,0,357.85
484,2024-01-01,Mid-Market,Organic,Growth,99,2024-12-01,,0,51.25
485,2024-09-01,Enterprise,Paid Search,Enterprise,799,,,799,353.01
486,2023-05-01,SMB,Paid Search,Scale,299,,,299,360.62
487,2023-10-01,SMB,Partner,Scale,299,,,299,348.02
488,2024-03-01,SMB,Organic,Scale,299,,,299,64.44
489,2024-01-01,SMB,Outbound Sales,Scale,299,,,299,1442.86
490,2023-02-01,SMB,Referral,Starter,29,,,29,77.25
491,2023-06-01,SMB,Paid Search,Scale,299,2023-07-01,,0,423.27
492,2024-03-01,SMB,Paid Search,Enterprise,799,2024-10-01,,0,418.09
493,2023-07-01,SMB,Organic,Starter,29,2024-05-01,,0,54.9
494,2023-07-01,SMB,Outbound Sales,Scale,299,2024-08-01,,0,1225.84
495,2024-10-01,SMB,Organic,Starter,29,,Growth,99,66.3
496,2023-07-01,SMB,Referral,Starter,29,2023-11-01,,0,82.73
497,2024-01-01,Mid-Market,Paid Search,Starter,29,,,29,435.54
498,2024-06-01,SMB,Organic,Growth,99,2024-08-01,,0,70.07
499,2024-08-01,Mid-Market,Organic,Starter,29,,Growth,99,60.33
500,2024-10-01,SMB,Organic,Growth,99,,,99,62.5
501,2024-03-01,SMB,Paid Search,Starter,29,2024-12-01,,0,483.04
502,2024-08-01,SMB,Partner,Growth,99,,,99,326.52
503,2024-10-01,Mid-Market,Referral,Growth,99,2024-11-01,,0,72.49
504,2024-04-01,SMB,Outbound Sales,Growth,99,,,99,1158.22
505,2023-09-01,SMB,Partner,Growth,99,,Scale,299,272.28
506,2024-04-01,SMB,Referral,Starter,29,2024-11-01,,0,87.49
507,2023-11-01,SMB,Referral,Starter,29,,,29,81.94
508,2024-05-01,Mid-Market,Paid Search,Starter,29,,,29,413.51
509,2024-06-01,SMB,Organic,Starter,29,2024-10-01,,0,66.81
510,2023-04-01,Mid-Market,Paid Search,Starter,29,,,29,499.46
511,2024-04-01,Mid-Market,Outbound Sales,Growth,99,2024-09-01,,0,1419.84
512,2024-04-01,SMB,Referral,Starter,29,,,29,103.33
513,2023-05-01,Enterprise,Partner,Enterprise,799,,,799,281.25
514,2024-01-01,SMB,Referral,Starter,29,2024-05-01,,0,76.93
515,2024-07-01,Mid-Market,Partner,Growth,99,,,99,339.96
516,2024-09-01,SMB,Organic,Starter,29,,,29,66.52
517,2023-09-01,Enterprise,Outbound Sales,Starter,29,,,29,1207.55
518,2024-02-01,SMB,Referral,Growth,99,2024-07-01,,0,91.39
519,2024-07-01,Mid-Market,Referral,Enterprise,799,,,799,107.78
520,2024-07-01,SMB,Paid Search,Starter,29,,,29,499.27
521,2024-11-01,Mid-Market,Partner,Starter,29,,,29,294.26
522,2023-05-01,SMB,Outbound Sales,Starter,29,2024-05-01,,0,1233.16
523,2024-04-01,Enterprise,Partner,Starter,29,,Growth,99,275.23
524,2023-04-01,SMB,Outbound Sales,Starter,29,2023-12-01,,0,1554.18
525,2024-11-01,SMB,Referral,Starter,29,,,29,96.08
526,2023-02-01,SMB,Outbound Sales,Scale,299,2024-03-01,,0,1403.64
527,2024-09-01,Enterprise,Organic,Growth,99,,,99,54.43
528,2023-10-01,Enterprise,Paid Search,Growth,99,,,99,404.27
529,2023-09-01,Mid-Market,Outbound Sales,Growth,99,2024-05-01,,0,1381.17
530,2024-07-01,SMB,Organic,Starter,29,2024-10-01,,0,60.51
531,2024-11-01,Enterprise,Organic,Starter,29,,,29,49.26
532,2023-08-01,Mid-Market,Partner,Starter,29,,,29,298.41
533,2024-07-01,Mid-Market,Paid Search,Growth,99,,,99,438.57
534,2023-01-01,Mid-Market,Partner,Growth,99,2023-03-01,,0,334.52
535,2024-04-01,SMB,Referral,Starter,29,,,29,76.63
536,2023-03-01,SMB,Outbound Sales,Starter,29,2023-06-01,,0,1525.28
537,2023-12-01,Enterprise,Organic,Starter,29,2024-09-01,,0,50.23
538,2023-06-01,Mid-Market,Paid Search,Scale,299,,Enterprise,799,419.89
539,2024-06-01,SMB,Referral,Starter,29,,,29,75.05
540,2023-04-01,SMB,Referral,Starter,29,2024-04-01,,0,101.43
541,2024-01-01,SMB,Referral,Starter,29,2024-09-01,,0,88.7
542,2024-04-01,Mid-Market,Organic,Starter,29,,,29,62.89
543,2024-03-01,Mid-Market,Organic,Growth,99,,,99,59.97
544,2024-04-01,Mid-Market,Paid Search,Growth,99,,,99,413.47
545,2024-11-01,SMB,Partner,Scale,299,,,299,261.92
546,2024-03-01,Mid-Market,Referral,Scale,299,,Enterprise,799,105.96
547,2024-11-01,SMB,Outbound Sales,Enterprise,799,,,799,1473.47
548,2024-02-01,SMB,Partner,Growth,99,,,99,308.02
549,2024-01-01,Mid-Market,Partner,Growth,99,,,99,264.7
550,2024-08-01,Enterprise,Paid Search,Enterprise,799,,,799,403.28
551,2024-09-01,Enterprise,Organic,Starter,29,,,29,56.22
552,2023-05-01,Mid-Market,Paid Search,Starter,29,,,29,462.92
553,2024-08-01,SMB,Referral,Growth,99,,,99,78.94
554,2024-11-01,Mid-Market,Paid Search,Starter,29,,,29,448.1
555,2024-08-01,SMB,Referral,Growth,99,2024-09-01,,0,104.49
556,2023-08-01,SMB,Referral,Scale,299,,,299,102.18
557,2024-10-01,SMB,Partner,Starter,29,,,29,280.73
558,2023-04-01,SMB,Outbound Sales,Growth,99,2023-09-01,,0,1161.93
559,2023-07-01,SMB,Referral,Starter,29,,Growth,99,85.05
560,2023-04-01,SMB,Paid Search,Starter,29,2024-12-01,,0,402.26
561,2024-02-01,SMB,Referral,Starter,29,2024-10-01,,0,91.34
562,2024-01-01,Mid-Market,Paid Search,Starter,29,,,29,343.6
563,2023-10-01,Enterprise,Paid Search,Starter,29,,Growth,99,421.81
564,2024-05-01,SMB,Organic,Growth,99,,,99,62.52
565,2023-06-01,SMB,Paid Search,Enterprise,799,2023-09-01,,0,494.24
566,2024-09-01,Enterprise,Organic,Starter,29,,Growth,99,65.39
567,2024-06-01,SMB,Organic,Starter,29,,,29,48.68
568,2024-01-01,Mid-Market,Organic,Starter,29,,,29,52.2
569,2024-10-01,SMB,Organic,Starter,29,,,29,59.41
570,2023-06-01,SMB,Organic,Starter,29,2023-12-01,,0,71.42
571,2023-03-01,Mid-Market,Paid Search,Growth,99,2023-12-01,,0,437.0
572,2024-08-01,Enterprise,Paid Search,Starter,29,,,29,477.84
573,2023-12-01,Mid-Market,Paid Search,Starter,29,,Growth,99,353.46
574,2024-01-01,SMB,Referral,Starter,29,,,29,87.74
575,2023-08-01,SMB,Paid Search,Growth,99,,,99,339.75
576,2024-08-01,Mid-Market,Paid Search,Starter,29,,,29,377.72
577,2023-07-01,SMB,Organic,Starter,29,2024-05-01,,0,67.47
578,2024-09-01,SMB,Referral,Scale,299,,,299,94.4
579,2023-10-01,SMB,Organic,Growth,99,,,99,54.77
580,2024-03-01,SMB,Paid Search,Growth,99,,,99,477.45
581,2024-01-01,SMB,Referral,Growth,99,,,99,98.47
582,2023-07-01,Mid-Market,Organic,Scale,299,2023-08-01,,0,60.04
583,2023-01-01,Enterprise,Outbound Sales,Starter,29,2024-03-01,,0,1103.89
584,2024-04-01,SMB,Referral,Starter,29,2024-09-01,,0,104.63
585,2024-08-01,SMB,Paid Search,Starter,29,,,29,448.41
586,2024-02-01,SMB,Outbound Sales,Starter,29,,,29,1519.27
587,2024-02-01,SMB,Organic,Enterprise,799,2024-04-01,,0,70.46
588,2023-01-01,SMB,Paid Search,Starter,29,2023-12-01,,0,359.24
589,2023-05-01,SMB,Paid Search,Starter,29,2024-10-01,,0,462.48
590,2024-09-01,Enterprise,Partner,Starter,29,,Growth,99,258.55
591,2024-09-01,SMB,Outbound Sales,Scale,299,,,299,1358.44
592,2024-04-01,SMB,Organic,Growth,99,,,99,65.45
593,2023-02-01,Mid-Market,Referral,Scale,299,,,299,90.73
594,2023-10-01,SMB,Paid Search,Growth,99,2024-12-01,,0,415.39
595,2024-05-01,Enterprise,Outbound Sales,Growth,99,2024-08-01,,0,1233.01
596,2023-04-01,Mid-Market,Paid Search,Growth,99,2023-08-01,,0,465.03
597,2024-09-01,Mid-Market,Paid Search,Growth,99,,,99,351.02
598,2024-08-01,SMB,Organic,Starter,29,,,29,53.56
599,2024-02-01,Enterprise,Paid Search,Starter,29,,,29,343.59
600,2024-02-01,Mid-Market,Partner,Scale,299,,,299,261.25
601,2024-09-01,SMB,Paid Search,Starter,29,,,29,404.48
602,2024-04-01,SMB,Partner,Enterprise,799,2024-08-01,,0,243.57
603,2024-03-01,SMB,Paid Search,Growth,99,2024-06-01,,0,374.11
604,2024-11-01,SMB,Referral,Starter,29,,Growth,99,73.46
605,2024-01-01,Enterprise,Organic,Enterprise,799,2024-11-01,,0,69.02
606,2023-03-01,Enterprise,Organic,Starter,29,,,29,69.36
607,2023-12-01,Mid-Market,Referral,Starter,29,,,29,97.15
608,2023-03-01,SMB,Paid Search,Starter,29,2024-07-01,,0,435.88
609,2024-09-01,SMB,Paid Search,Scale,299,2024-11-01,,0,469.7
610,2024-09-01,SMB,Paid Search,Starter,29,,Growth,99,383.28
611,2023-05-01,Mid-Market,Organic,Starter,29,,,29,65.81
612,2023-08-01,SMB,Referral,Starter,29,2024-04-01,,0,83.89
613,2023-12-01,Mid-Market,Referral,Growth,99,,,99,87.95
614,2023-12-01,SMB,Outbound Sales,Growth,99,2024-08-01,,0,1609.23
615,2023-02-01,Mid-Market,Partner,Starter,29,2023-07-01,,0,341.5
616,2023-09-01,SMB,Partner,Scale,299,,Enterprise,799,290.24
617,2023-07-01,SMB,Paid Search,Scale,299,2023-12-01,,0,488.05
618,2024-03-01,Mid-Market,Referral,Scale,299,2024-10-01,,0,75.5
619,2023-09-01,SMB,Partner,Growth,99,2024-01-01,,0,348.35
620,2024-06-01,Mid-Market,Referral,Growth,99,,Scale,299,104.01
621,2024-05-01,Mid-Market,Organic,Growth,99,,,99,63.52
622,2024-11-01,SMB,Organic,Starter,29,,,29,55.79
623,2024-06-01,SMB,Outbound Sales,Growth,99,,,99,1523.98
624,2024-10-01,Enterprise,Referral,Scale,299,,,299,81.8
625,2023-06-01,SMB,Referral,Starter,29,2023-12-01,,0,77.12
626,2024-05-01,Mid-Market,Referral,Growth,99,,,99,91.84
627,2023-07-01,SMB,Outbound Sales,Starter,29,,Growth,99,1149.56
628,2024-06-01,Mid-Market,Organic,Growth,99,,,99,56.58
629,2024-07-01,SMB,Paid Search,Starter,29,2024-09-01,,0,433.4
630,2024-11-01,Mid-Market,Paid Search,Growth,99,,,99,370.87
631,2023-02-01,SMB,Partner,Growth,99,2024-06-01,,0,289.65
632,2024-09-01,Enterprise,Organic,Growth,99,,,99,55.39
633,2024-05-01,Enterprise,Referral,Starter,29,,,29,77.56
634,2023-12-01,SMB,Outbound Sales,Starter,29,,,29,1422.27
635,2023-05-01,Mid-Market,Outbound Sales,Growth,99,,,99,1404.11
636,2024-11-01,Mid-Market,Paid Search,Growth,99,,,99,429.91
637,2023-12-01,Enterprise,Outbound Sales,Enterprise,799,,,799,1582.84
638,2024-02-01,Mid-Market,Organic,Growth,99,,,99,70.24
639,2023-07-01,SMB,Paid Search,Growth,99,,,99,432.16
640,2023-11-01,Mid-Market,Organic,Growth,99,2024-01-01,,0,65.73
641,2023-03-01,SMB,Paid Search,Starter,29,2023-07-01,,0,471.23
642,2024-01-01,Mid-Market,Organic,Enterprise,799,,,799,50.64
643,2024-05-01,SMB,Referral,Starter,29,2024-11-01,,0,102.42
644,2024-04-01,SMB,Paid Search,Starter,29,,,29,336.86
645,2023-09-01,SMB,Outbound Sales,Starter,29,2023-10-01,,0,1081.1
646,2023-11-01,Mid-Market,Organic,Starter,29,2024-01-01,,0,55.45
647,2024-10-01,Mid-Market,Organic,Growth,99,,,99,67.03
648,2023-08-01,Mid-Market,Outbound Sales,Starter,29,,,29,1577.56
649,2023-07-01,SMB,Referral,Growth,99,2023-10-01,,0,86.37
650,2023-06-01,SMB,Outbound Sales,Scale,299,2024-08-01,,0,1420.75
651,2023-03-01,SMB,Paid Search,Enterprise,799,,,799,415.39
652,2024-10-01,Mid-Market,Paid Search,Enterprise,799,,,799,382.99
653,2023-11-01,SMB,Organic,Growth,99,,,99,68.83
654,2023-11-01,Enterprise,Paid Search,Starter,29,,,29,434.61
655,2024-04-01,Mid-Market,Paid Search,Growth,99,,,99,451.81
656,2023-07-01,Enterprise,Partner,Growth,99,2024-03-01,,0,314.06
657,2024-10-01,SMB,Paid Search,Growth,99,,,99,350.12
658,2023-10-01,SMB,Paid Search,Starter,29,2024-02-01,,0,475.37
659,2024-05-01,SMB,Paid Search,Starter,29,,,29,342.47
660,2024-09-01,Mid-Market,Referral,Enterprise,799,,,799,96.87
661,2024-10-01,SMB,Referral,Starter,29,2024-11-01,,0,77.09
662,2024-04-01,SMB,Referral,Growth,99,2024-06-01,,0,91.71
663,2023-12-01,Mid-Market,Organic,Enterprise,799,,,799,51.06
664,2023-04-01,SMB,Referral,Growth,99,2024-08-01,,0,106.9
665,2024-04-01,Mid-Market,Paid Search,Scale,299,,,299,408.66
666,2023-02-01,SMB,Referral,Starter,29,2023-08-01,,0,100.56
667,2023-01-01,SMB,Organic,Starter,29,,,29,67.12
668,2023-09-01,Mid-Market,Paid Search,Growth,99,,,99,356.39
669,2024-08-01,Mid-Market,Referral,Growth,99,,,99,92.38
670,2023-01-01,Mid-Market,Organic,Starter,29,2024-02-01,,0,71.98
671,2024-01-01,Mid-Market,Paid Search,Enterprise,799,,,799,400.2
672,2023-09-01,Mid-Market,Paid Search,Growth,99,2023-12-01,,0,352.05
673,2024-08-01,Mid-Market,Referral,Starter,29,,,29,99.52
674,2023-06-01,Enterprise,Organic,Starter,29,,,29,62.26
675,2024-05-01,SMB,Organic,Growth,99,,,99,65.15
676,2024-03-01,Mid-Market,Partner,Growth,99,,,99,303.85
677,2024-10-01,SMB,Referral,Scale,299,,,299,81.69
678,2024-03-01,Mid-Market,Organic,Growth,99,2024-07-01,,0,59.23
679,2023-03-01,SMB,Paid Search,Growth,99,2024-09-01,,0,434.39
680,2024-05-01,SMB,Paid Search,Scale,299,2024-10-01,,0,375.91
681,2024-07-01,SMB,Referral,Starter,29,,,29,102.75
682,2023-06-01,SMB,Paid Search,Starter,29,,,29,405.12
683,2023-02-01,Mid-Market,Paid Search,Growth,99,,,99,456.16
684,2023-04-01,SMB,Referral,Starter,29,2023-10-01,,0,105.99
685,2023-09-01,Mid-Market,Paid Search,Growth,99,2024-12-01,,0,405.8
686,2023-04-01,SMB,Paid Search,Growth,99,2023-07-01,,0,413.51
687,2023-04-01,Mid-Market,Referral,Starter,29,2023-12-01,,0,78.61
688,2024-03-01,SMB,Partner,Scale,299,2024-04-01,,0,285.13
689,2023-01-01,SMB,Paid Search,Scale,299,2023-10-01,,0,424.89
690,2023-07-01,SMB,Referral,Scale,299,2024-09-01,,0,80.27
691,2024-01-01,SMB,Organic,Starter,29,2024-05-01,,0,48.63
692,2023-11-01,Mid-Market,Organic,Growth,99,,Scale,299,54.19
693,2023-09-01,Mid-Market,Referral,Starter,29,2024-07-01,,0,96.57
694,2024-04-01,Mid-Market,Organic,Starter,29,2024-07-01,,0,68.6
695,2024-06-01,SMB,Paid Search,Starter,29,,,29,358.01
696,2023-01-01,SMB,Paid Search,Starter,29,2023-08-01,,0,448.85
697,2024-08-01,SMB,Organic,Starter,29,,,29,56.16
698,2024-08-01,SMB,Organic,Scale,299,,,299,55.23
699,2023-10-01,SMB,Referral,Growth,99,,,99,87.58
700,2024-10-01,Enterprise,Referral,Scale,299,,,299,103.34
701,2023-03-01,SMB,Outbound Sales,Starter,29,2024-03-01,,0,1393.53
702,2024-05-01,SMB,Outbound Sales,Starter,29,2024-08-01,,0,1425.97
703,2023-11-01,Mid-Market,Organic,Starter,29,2024-04-01,,0,50.75
704,2024-04-01,Enterprise,Referral,Scale,299,2024-05-01,,0,76.34
705,2024-05-01,Mid-Market,Partner,Enterprise,799,2024-12-01,,0,300.28
706,2024-02-01,Mid-Market,Referral,Growth,99,2024-03-01,,0,97.86
707,2024-07-01,Mid-Market,Organic,Enterprise,799,,,799,52.69
708,2024-05-01,Mid-Market,Paid Search,Growth,99,,,99,428.03
709,2024-10-01,SMB,Paid Search,Starter,29,,,29,489.96
710,2023-02-01,Mid-Market,Referral,Growth,99,,,99,90.46
711,2023-09-01,Mid-Market,Organic,Growth,99,2023-11-01,,0,59.54
712,2024-02-01,Mid-Market,Referral,Starter,29,2024-04-01,,0,93.07
713,2023-02-01,Enterprise,Referral,Starter,29,2024-01-01,,0,96.93
714,2024-08-01,SMB,Organic,Growth,99,,,99,55.25
715,2024-06-01,Mid-Market,Organic,Growth,99,,,99,56.03
716,2024-05-01,SMB,Outbound Sales,Starter,29,2024-08-01,,0,1164.53
717,2024-05-01,SMB,Organic,Starter,29,,,29,70.77
718,2023-08-01,SMB,Organic,Starter,29,2024-02-01,,0,49.14
719,2023-09-01,SMB,Organic,Starter,29,,,29,59.06
720,2024-08-01,SMB,Paid Search,Enterprise,799,,,799,450.84
721,2024-06-01,SMB,Paid Search,Starter,29,,,29,455.41
722,2024-09-01,Mid-Market,Organic,Starter,29,,,29,63.03
723,2023-07-01,SMB,Organic,Growth,99,2024-01-01,,0,56.17
724,2024-06-01,Enterprise,Outbound Sales,Starter,29,,,29,1121.7
725,2024-04-01,Enterprise,Outbound Sales,Growth,99,,,99,1583.34
726,2024-08-01,Mid-Market,Outbound Sales,Starter,29,,,29,1182.85
727,2023-08-01,SMB,Referral,Starter,29,2023-10-01,,0,104.71
728,2024-01-01,SMB,Outbound Sales,Growth,99,2024-11-01,,0,1201.76
729,2024-07-01,Enterprise,Organic,Starter,29,,,29,49.69
730,2023-12-01,Mid-Market,Organic,Starter,29,,Growth,99,50.01
731,2023-12-01,SMB,Organic,Scale,299,,,299,56.6
732,2024-02-01,SMB,Paid Search,Scale,299,2024-10-01,,0,361.53
733,2023-06-01,SMB,Organic,Starter,29,2024-02-01,,0,59.58
734,2023-04-01,Mid-Market,Outbound Sales,Scale,299,,,299,1325.06
735,2024-05-01,SMB,Paid Search,Enterprise,799,,,799,476.49
736,2023-02-01,SMB,Referral,Starter,29,,,29,97.05
737,2023-08-01,SMB,Referral,Starter,29,2023-09-01,,0,97.14
738,2024-10-01,Enterprise,Outbound Sales,Growth,99,,,99,1398.99
739,2023-06-01,SMB,Organic,Starter,29,2024-10-01,,0,49.14
740,2024-04-01,SMB,Referral,Starter,29,2024-06-01,,0,98.9
741,2023-11-01,Mid-Market,Outbound Sales,Starter,29,2024-01-01,,0,1273.62
742,2024-05-01,SMB,Referral,Starter,29,2024-09-01,,0,102.1
743,2024-05-01,SMB,Organic,Starter,29,,,29,53.92
744,2024-01-01,Mid-Market,Organic,Starter,29,,,29,64.08
745,2024-09-01,Mid-Market,Outbound Sales,Starter,29,,Growth,99,1406.03
746,2024-06-01,SMB,Paid Search,Growth,99,,,99,354.82
747,2024-01-01,SMB,Organic,Starter,29,2024-06-01,,0,51.27
748,2024-06-01,Enterprise,Paid Search,Starter,29,,,29,503.98
749,2024-02-01,SMB,Paid Search,Growth,99,2024-10-01,,0,392.36
750,2024-08-01,SMB,Paid Search,Growth,99,,,99,404.46
751,2023-09-01,Mid-Market,Organic,Scale,299,,,299,68.53
752,2023-11-01,SMB,Paid Search,Scale,299,2024-02-01,,0,442.01
753,2023-08-01,SMB,Organic,Growth,99,,,99,64.3
754,2024-10-01,Enterprise,Outbound Sales,Starter,29,,,29,1423.69
755,2024-03-01,SMB,Referral,Scale,299,,,299,83.64
756,2023-10-01,Mid-Market,Paid Search,Starter,29,2024-02-01,,0,475.3
757,2023-07-01,Mid-Market,Referral,Starter,29,2023-09-01,,0,73.21
758,2024-01-01,Mid-Market,Organic,Starter,29,,,29,56.82
759,2024-02-01,SMB,Organic,Starter,29,,,29,70.91
760,2024-02-01,Enterprise,Referral,Starter,29,,,29,85.63
761,2024-04-01,Mid-Market,Referral,Scale,299,,,299,72.6
762,2023-08-01,Enterprise,Outbound Sales,Growth,99,,,99,1183.69
763,2023-01-01,Enterprise,Paid Search,Starter,29,2023-04-01,,0,494.62
764,2023-03-01,SMB,Organic,Starter,29,2024-01-01,,0,68.38
765,2024-09-01,SMB,Organic,Scale,299,,,299,52.69
